时间,设备名称,故障模式,健康度
2025/04/01 00:40:00	,管磨机	,平稳冲击烈度	,90.35	,
2025/04/01 00:40:00	,管磨机	,优化峭度	,75.2	,
2025/04/01 00:40:00	,管磨机	,1K～10KHz均方根	,93.82	,
2025/04/01 00:40:00	,管磨机	,10K～25.6KHz均方根	,96.66	,
2025/04/01 00:40:00	,管磨机	,优化峰值	,82.21	,
2025/04/01 00:40:00	,管磨机	,0.1～10Hz均方根	,96.29	,
2025/04/01 00:40:00	,管磨机	,10～100Hz均方根	,74.98	,
2025/04/01 00:40:00	,管磨机	,10～1000Hz峰值	,75.57	,
2025/04/01 00:40:00	,管磨机	,转子平衡状态	,95.54	,
2025/04/01 00:40:00	,管磨机	,转子对中状态	,93.4	,
2025/04/01 00:40:00	,管磨机	,配合状态	,84.62	,
2025/04/01 00:40:00	,管磨机	,滚动轴承润滑状态	,94.33	,
2025/04/01 00:40:00	,管磨机	,部件碰摩状态	,94.28	,
2025/04/01 00:40:00	,管磨机	,电磁状态	,98	,
2025/04/01 01:00:01	,管磨机	,速度均方根	,66.26	,
2025/04/01 01:00:01	,管磨机	,平稳冲击烈度	,90.35	,
2025/04/01 01:00:01	,管磨机	,优化峭度	,75.2	,
2025/04/01 01:00:01	,管磨机	,1K～10KHz均方根	,93.82	,
2025/04/01 01:00:01	,管磨机	,10K～25.6KHz均方根	,96.66	,
2025/04/01 01:00:01	,管磨机	,优化峰值	,82.21	,
2025/04/01 01:00:01	,管磨机	,0.1～10Hz均方根	,96.29	,
2025/04/01 01:00:01	,管磨机	,10～100Hz均方根	,74.98	,
2025/04/01 01:00:01	,管磨机	,10～1000Hz峰值	,75.57	,
2025/04/01 01:00:01	,管磨机	,转子平衡状态	,95.54	,
2025/04/01 01:00:01	,管磨机	,转子对中状态	,93.4	,
2025/04/01 01:00:01	,管磨机	,配合状态	,84.62	,
2025/04/01 01:00:01	,管磨机	,滚动轴承润滑状态	,94.33	,
2025/04/01 01:00:01	,管磨机	,部件碰摩状态	,94.28	,
2025/04/01 01:00:01	,管磨机	,电磁状态	,98	,
2025/04/01 01:20:00	,管磨机	,速度均方根	,66.26	,
2025/04/01 01:20:00	,管磨机	,平稳冲击烈度	,90.35	,
2025/04/01 01:20:00	,管磨机	,优化峭度	,75.2	,
2025/04/01 01:20:00	,管磨机	,1K～10KHz均方根	,93.82	,
2025/04/01 01:20:00	,管磨机	,10K～25.6KHz均方根	,96.66	,
2025/04/01 01:20:00	,管磨机	,优化峰值	,82.21	,
2025/04/01 01:20:00	,管磨机	,0.1～10Hz均方根	,96.29	,
2025/04/01 01:20:00	,管磨机	,10～100Hz均方根	,74.98	,
2025/04/01 01:20:00	,管磨机	,10～1000Hz峰值	,75.57	,
2025/04/01 01:20:00	,管磨机	,转子平衡状态	,95.54	,
2025/04/01 01:20:00	,管磨机	,转子对中状态	,93.4	,
2025/04/01 01:20:00	,管磨机	,配合状态	,84.62	,
2025/04/01 01:20:00	,管磨机	,滚动轴承润滑状态	,94.33	,
2025/04/01 01:20:00	,管磨机	,部件碰摩状态	,94.28	,
2025/04/01 01:20:00	,管磨机	,电磁状态	,98	,
2025/04/01 01:40:00	,管磨机	,速度均方根	,66.26	,
2025/04/01 01:40:00	,管磨机	,平稳冲击烈度	,90.35	,
2025/04/01 01:40:00	,管磨机	,优化峭度	,75.2	,
2025/04/01 01:40:00	,管磨机	,1K～10KHz均方根	,93.82	,
2025/04/01 01:40:00	,管磨机	,10K～25.6KHz均方根	,96.66	,
2025/04/01 01:40:00	,管磨机	,优化峰值	,82.21	,
2025/04/01 01:40:00	,管磨机	,0.1～10Hz均方根	,96.29	,
2025/04/01 01:40:00	,管磨机	,10～100Hz均方根	,74.98	,
2025/04/01 01:40:00	,管磨机	,10～1000Hz峰值	,75.57	,
2025/04/01 01:40:00	,管磨机	,转子平衡状态	,95.54	,
2025/04/01 01:40:00	,管磨机	,转子对中状态	,93.4	,
2025/04/01 01:40:00	,管磨机	,配合状态	,84.62	,
2025/04/01 01:40:00	,管磨机	,滚动轴承润滑状态	,94.33	,
2025/04/01 01:40:00	,管磨机	,部件碰摩状态	,94.28	,
2025/04/01 01:40:00	,管磨机	,电磁状态	,98	,
2025/04/01 02:00:01	,管磨机	,速度均方根	,66.26	,
2025/04/01 02:00:01	,管磨机	,平稳冲击烈度	,90.35	,
2025/04/01 02:00:01	,管磨机	,优化峭度	,75.2	,
2025/04/01 02:00:01	,管磨机	,1K～10KHz均方根	,93.82	,
2025/04/01 02:00:01	,管磨机	,10K～25.6KHz均方根	,96.66	,
2025/04/01 02:00:01	,管磨机	,优化峰值	,82.21	,
2025/04/01 02:00:01	,管磨机	,0.1～10Hz均方根	,96.29	,
2025/04/01 02:00:01	,管磨机	,10～100Hz均方根	,74.98	,
2025/04/01 02:00:01	,管磨机	,10～1000Hz峰值	,75.57	,
2025/04/01 02:00:01	,管磨机	,转子平衡状态	,95.54	,
2025/04/01 02:00:01	,管磨机	,转子对中状态	,93.4	,
2025/04/01 02:00:01	,管磨机	,配合状态	,84.62	,
2025/04/01 02:00:01	,管磨机	,滚动轴承润滑状态	,94.33	,
2025/04/01 02:00:01	,管磨机	,部件碰摩状态	,94.28	,
2025/04/01 02:00:01	,管磨机	,电磁状态	,98	,
2025/04/01 02:20:00	,管磨机	,速度均方根	,66.26	,
2025/04/01 02:20:00	,管磨机	,平稳冲击烈度	,90.35	,
2025/04/01 02:20:00	,管磨机	,优化峭度	,75.2	,
2025/04/01 02:20:00	,管磨机	,1K～10KHz均方根	,93.82	,
2025/04/01 02:20:00	,管磨机	,10K～25.6KHz均方根	,96.66	,
2025/04/01 02:20:00	,管磨机	,优化峰值	,82.21	,
2025/04/01 02:20:00	,管磨机	,0.1～10Hz均方根	,96.29	,
2025/04/01 02:20:00	,管磨机	,10～100Hz均方根	,74.98	,
2025/04/01 02:20:00	,管磨机	,10～1000Hz峰值	,75.57	,
2025/04/01 02:20:00	,管磨机	,转子平衡状态	,95.54	,
2025/04/01 02:20:00	,管磨机	,转子对中状态	,93.4	,
2025/04/01 02:20:00	,管磨机	,配合状态	,84.62	,
2025/04/01 02:20:00	,管磨机	,滚动轴承润滑状态	,94.33	,
2025/04/01 02:20:00	,管磨机	,部件碰摩状态	,94.28	,
2025/04/01 02:20:00	,管磨机	,电磁状态	,98	,
2025/04/01 02:40:00	,管磨机	,速度均方根	,66.26	,
2025/04/01 02:40:00	,管磨机	,平稳冲击烈度	,90.35	,
2025/04/01 02:40:00	,管磨机	,优化峭度	,75.2	,
2025/04/01 02:40:00	,管磨机	,1K～10KHz均方根	,93.82	,
2025/04/01 02:40:00	,管磨机	,10K～25.6KHz均方根	,96.66	,
2025/04/01 02:40:00	,管磨机	,优化峰值	,82.21	,
2025/04/01 02:40:00	,管磨机	,0.1～10Hz均方根	,96.29	,
2025/04/01 02:40:00	,管磨机	,10～100Hz均方根	,74.98	,
2025/04/01 02:40:00	,管磨机	,10～1000Hz峰值	,75.57	,
2025/04/01 02:40:00	,管磨机	,转子平衡状态	,95.54	,
2025/04/01 02:40:00	,管磨机	,转子对中状态	,93.4	,
2025/04/01 02:40:00	,管磨机	,配合状态	,84.62	,
2025/04/01 02:40:00	,管磨机	,滚动轴承润滑状态	,94.33	,
2025/04/01 02:40:00	,管磨机	,部件碰摩状态	,94.28	,
2025/04/01 02:40:00	,管磨机	,电磁状态	,98	,
2025/04/01 03:00:01	,管磨机	,速度均方根	,66.26	,
2025/04/01 03:00:01	,管磨机	,平稳冲击烈度	,90.35	,
2025/04/01 03:00:01	,管磨机	,优化峭度	,75.2	,
2025/04/01 03:00:01	,管磨机	,1K～10KHz均方根	,93.82	,
2025/04/01 03:00:01	,管磨机	,10K～25.6KHz均方根	,96.66	,
2025/04/01 03:00:01	,管磨机	,优化峰值	,82.21	,
2025/04/01 03:00:01	,管磨机	,0.1～10Hz均方根	,96.29	,
2025/04/01 03:00:01	,管磨机	,10～100Hz均方根	,74.98	,
2025/04/01 03:00:01	,管磨机	,10～1000Hz峰值	,75.57	,
2025/04/01 03:00:01	,管磨机	,转子平衡状态	,95.54	,
2025/04/01 03:00:01	,管磨机	,转子对中状态	,93.4	,
2025/04/01 03:00:01	,管磨机	,配合状态	,84.62	,
2025/04/01 03:00:01	,管磨机	,滚动轴承润滑状态	,94.33	,
2025/04/01 03:00:01	,管磨机	,部件碰摩状态	,94.28	,
2025/04/01 03:00:01	,管磨机	,电磁状态	,98	,
2025/04/01 03:20:00	,管磨机	,速度均方根	,66.26	,
2025/04/01 03:20:00	,管磨机	,平稳冲击烈度	,90.35	,
2025/04/01 03:20:00	,管磨机	,优化峭度	,75.2	,
2025/04/01 03:20:00	,管磨机	,1K～10KHz均方根	,93.82	,
2025/04/01 03:20:00	,管磨机	,10K～25.6KHz均方根	,96.66	,
2025/04/01 03:20:00	,管磨机	,优化峰值	,82.21	,
2025/04/01 03:20:00	,管磨机	,0.1～10Hz均方根	,96.29	,
2025/04/01 03:20:00	,管磨机	,10～100Hz均方根	,74.98	,
2025/04/01 03:20:00	,管磨机	,10～1000Hz峰值	,75.57	,
2025/04/01 03:20:00	,管磨机	,转子平衡状态	,95.54	,
2025/04/01 03:20:00	,管磨机	,转子对中状态	,93.4	,
2025/04/01 03:20:00	,管磨机	,配合状态	,84.62	,
2025/04/01 03:20:00	,管磨机	,滚动轴承润滑状态	,94.33	,
2025/04/01 03:20:00	,管磨机	,部件碰摩状态	,94.28	,
2025/04/01 03:20:00	,管磨机	,电磁状态	,98	,
2025/04/01 03:40:00	,管磨机	,速度均方根	,66.26	,
2025/04/01 03:40:00	,管磨机	,平稳冲击烈度	,90.35	,
2025/04/01 03:40:00	,管磨机	,优化峭度	,75.2	,
2025/04/01 03:40:00	,管磨机	,1K～10KHz均方根	,93.82	,
2025/04/01 03:40:00	,管磨机	,10K～25.6KHz均方根	,96.66	,
2025/04/01 03:40:00	,管磨机	,优化峰值	,82.21	,
2025/04/01 03:40:00	,管磨机	,0.1～10Hz均方根	,96.29	,
2025/04/01 03:40:00	,管磨机	,10～100Hz均方根	,74.98	,
2025/04/01 03:40:00	,管磨机	,10～1000Hz峰值	,75.57	,
2025/04/01 03:40:00	,管磨机	,转子平衡状态	,95.54	,
2025/04/01 03:40:00	,管磨机	,转子对中状态	,93.4	,
2025/04/01 03:40:00	,管磨机	,配合状态	,84.62	,
2025/04/01 03:40:00	,管磨机	,滚动轴承润滑状态	,94.33	,
2025/04/01 03:40:00	,管磨机	,部件碰摩状态	,94.28	,
2025/04/01 03:40:00	,管磨机	,电磁状态	,98	,
2025/04/01 04:00:01	,管磨机	,速度均方根	,66.26	,
2025/04/01 04:00:01	,管磨机	,平稳冲击烈度	,90.35	,
2025/04/01 04:00:01	,管磨机	,优化峭度	,75.2	,
2025/04/01 04:00:01	,管磨机	,1K～10KHz均方根	,93.82	,
2025/04/01 04:00:01	,管磨机	,10K～25.6KHz均方根	,96.66	,
2025/04/01 04:00:01	,管磨机	,优化峰值	,82.21	,
2025/04/01 04:00:01	,管磨机	,0.1～10Hz均方根	,96.29	,
2025/04/01 04:00:01	,管磨机	,10～100Hz均方根	,74.98	,
2025/04/01 04:00:01	,管磨机	,10～1000Hz峰值	,75.57	,
2025/04/01 04:00:01	,管磨机	,转子平衡状态	,95.54	,
2025/04/01 04:00:01	,管磨机	,转子对中状态	,93.4	,
2025/04/01 04:00:01	,管磨机	,配合状态	,84.62	,
2025/04/01 04:00:01	,管磨机	,滚动轴承润滑状态	,94.33	,
2025/04/01 04:00:01	,管磨机	,部件碰摩状态	,94.28	,
2025/04/01 04:00:01	,管磨机	,电磁状态	,98	,
2025/04/01 04:20:00	,管磨机	,速度均方根	,66.26	,
2025/04/01 04:20:00	,管磨机	,平稳冲击烈度	,90.35	,
2025/04/01 04:20:00	,管磨机	,优化峭度	,75.2	,
2025/04/01 04:20:00	,管磨机	,1K～10KHz均方根	,93.82	,
2025/04/01 04:20:00	,管磨机	,10K～25.6KHz均方根	,96.66	,
2025/04/01 04:20:00	,管磨机	,优化峰值	,82.21	,
2025/04/01 04:20:00	,管磨机	,0.1～10Hz均方根	,96.29	,
2025/04/01 04:20:00	,管磨机	,10～100Hz均方根	,74.98	,
2025/04/01 04:20:00	,管磨机	,10～1000Hz峰值	,75.57	,
2025/04/01 04:20:00	,管磨机	,转子平衡状态	,95.54	,
2025/04/01 04:20:00	,管磨机	,转子对中状态	,93.4	,
2025/04/01 04:20:00	,管磨机	,配合状态	,84.62	,
2025/04/01 04:20:00	,管磨机	,滚动轴承润滑状态	,94.33	,
2025/04/01 04:20:00	,管磨机	,部件碰摩状态	,94.28	,
2025/04/01 04:20:00	,管磨机	,电磁状态	,98	,
2025/04/01 04:40:00	,管磨机	,速度均方根	,66.26	,
2025/04/01 04:40:00	,管磨机	,平稳冲击烈度	,90.35	,
2025/04/01 04:40:00	,管磨机	,优化峭度	,75.2	,
2025/04/01 04:40:00	,管磨机	,1K～10KHz均方根	,93.82	,
2025/04/01 04:40:00	,管磨机	,10K～25.6KHz均方根	,96.66	,
2025/04/01 04:40:00	,管磨机	,优化峰值	,82.21	,
2025/04/01 04:40:00	,管磨机	,0.1～10Hz均方根	,96.29	,
2025/04/01 04:40:00	,管磨机	,10～100Hz均方根	,74.98	,
2025/04/01 04:40:00	,管磨机	,10～1000Hz峰值	,75.57	,
2025/04/01 04:40:00	,管磨机	,转子平衡状态	,95.54	,
2025/04/01 04:40:00	,管磨机	,转子对中状态	,93.4	,
2025/04/01 04:40:00	,管磨机	,配合状态	,84.62	,
2025/04/01 04:40:00	,管磨机	,滚动轴承润滑状态	,94.33	,
2025/04/01 04:40:00	,管磨机	,部件碰摩状态	,94.28	,
2025/04/01 04:40:00	,管磨机	,电磁状态	,98	,
2025/04/01 05:00:01	,管磨机	,速度均方根	,66.26	,
2025/04/01 05:00:01	,管磨机	,平稳冲击烈度	,90.35	,
2025/04/01 05:00:01	,管磨机	,优化峭度	,75.2	,
2025/04/01 05:00:01	,管磨机	,1K～10KHz均方根	,93.82	,
2025/04/01 05:00:01	,管磨机	,10K～25.6KHz均方根	,96.66	,
2025/04/01 05:00:01	,管磨机	,优化峰值	,82.21	,
2025/04/01 05:00:01	,管磨机	,0.1～10Hz均方根	,96.29	,
2025/04/01 05:00:01	,管磨机	,10～100Hz均方根	,74.98	,
2025/04/01 05:00:01	,管磨机	,10～1000Hz峰值	,75.57	,
2025/04/01 05:00:01	,管磨机	,转子平衡状态	,95.54	,
2025/04/01 05:00:01	,管磨机	,转子对中状态	,93.4	,
2025/04/01 05:00:01	,管磨机	,配合状态	,84.62	,
2025/04/01 05:00:01	,管磨机	,滚动轴承润滑状态	,94.33	,
2025/04/01 05:00:01	,管磨机	,部件碰摩状态	,94.28	,
2025/04/01 05:00:01	,管磨机	,电磁状态	,98	,
2025/04/01 05:20:00	,管磨机	,速度均方根	,66.26	,
2025/04/01 05:20:00	,管磨机	,平稳冲击烈度	,90.35	,
2025/04/01 05:20:00	,管磨机	,优化峭度	,75.2	,
2025/04/01 05:20:00	,管磨机	,1K～10KHz均方根	,93.82	,
2025/04/01 05:20:00	,管磨机	,10K～25.6KHz均方根	,96.66	,
2025/04/01 05:20:00	,管磨机	,优化峰值	,82.21	,
2025/04/01 05:20:00	,管磨机	,0.1～10Hz均方根	,96.29	,
2025/04/01 05:20:00	,管磨机	,10～100Hz均方根	,74.98	,
2025/04/01 05:20:00	,管磨机	,10～1000Hz峰值	,75.57	,
2025/04/01 05:20:00	,管磨机	,转子平衡状态	,95.54	,
2025/04/01 05:20:00	,管磨机	,转子对中状态	,93.4	,
2025/04/01 05:20:00	,管磨机	,配合状态	,84.62	,
2025/04/01 05:20:00	,管磨机	,滚动轴承润滑状态	,94.33	,
2025/04/01 05:20:00	,管磨机	,部件碰摩状态	,94.28	,
2025/04/01 05:20:00	,管磨机	,电磁状态	,98	,
2025/04/01 05:40:00	,管磨机	,速度均方根	,66.26	,
2025/04/01 05:40:00	,管磨机	,平稳冲击烈度	,90.35	,
2025/04/01 05:40:00	,管磨机	,优化峭度	,75.2	,
2025/04/01 05:40:00	,管磨机	,1K～10KHz均方根	,93.82	,
2025/04/01 05:40:00	,管磨机	,10K～25.6KHz均方根	,96.66	,
2025/04/01 05:40:00	,管磨机	,优化峰值	,82.21	,
2025/04/01 05:40:00	,管磨机	,0.1～10Hz均方根	,96.29	,
2025/04/01 05:40:00	,管磨机	,10～100Hz均方根	,74.98	,
2025/04/01 05:40:00	,管磨机	,10～1000Hz峰值	,75.57	,
2025/04/01 05:40:00	,管磨机	,转子平衡状态	,95.54	,
2025/04/01 05:40:00	,管磨机	,转子对中状态	,93.4	,
2025/04/01 05:40:00	,管磨机	,配合状态	,84.62	,
2025/04/01 05:40:00	,管磨机	,滚动轴承润滑状态	,94.33	,
2025/04/01 05:40:00	,管磨机	,部件碰摩状态	,94.28	,
2025/04/01 05:40:00	,管磨机	,电磁状态	,98	,
2025/04/01 06:00:01	,管磨机	,速度均方根	,66.26	,
2025/04/01 06:00:01	,管磨机	,平稳冲击烈度	,90.35	,
2025/04/01 06:00:01	,管磨机	,优化峭度	,75.2	,
2025/04/01 06:00:01	,管磨机	,1K～10KHz均方根	,93.82	,
2025/04/01 06:00:01	,管磨机	,10K～25.6KHz均方根	,96.66	,
2025/04/01 06:00:01	,管磨机	,优化峰值	,82.21	,
2025/04/01 06:00:01	,管磨机	,0.1～10Hz均方根	,96.29	,
2025/04/01 06:00:01	,管磨机	,10～100Hz均方根	,74.98	,
2025/04/01 06:00:01	,管磨机	,10～1000Hz峰值	,75.57	,
2025/04/01 06:00:01	,管磨机	,转子平衡状态	,95.54	,
2025/04/01 06:00:01	,管磨机	,转子对中状态	,93.4	,
2025/04/01 06:00:01	,管磨机	,配合状态	,84.62	,
2025/04/01 06:00:01	,管磨机	,滚动轴承润滑状态	,94.33	,
2025/04/01 06:00:01	,管磨机	,部件碰摩状态	,94.28	,
2025/04/01 06:00:01	,管磨机	,电磁状态	,98	,
2025/04/01 06:20:00	,管磨机	,速度均方根	,64.71	,
2025/04/01 06:20:00	,管磨机	,平稳冲击烈度	,91.03	,
2025/04/01 06:20:00	,管磨机	,优化峭度	,78.02	,
2025/04/01 06:20:00	,管磨机	,1K～10KHz均方根	,92.68	,
2025/04/01 06:20:00	,管磨机	,10K～25.6KHz均方根	,96.89	,
2025/04/01 06:20:00	,管磨机	,优化峰值	,80.26	,
2025/04/01 06:20:00	,管磨机	,0.1～10Hz均方根	,84.34	,
2025/04/01 06:20:00	,管磨机	,10～100Hz均方根	,79.43	,
2025/04/01 06:20:00	,管磨机	,10～1000Hz峰值	,71.59	,
2025/04/01 06:20:00	,管磨机	,转子平衡状态	,95.1	,
2025/04/01 06:20:00	,管磨机	,转子对中状态	,92.68	,
2025/04/01 06:20:00	,管磨机	,配合状态	,83.41	,
2025/04/01 06:20:00	,管磨机	,滚动轴承润滑状态	,93.91	,
2025/04/01 06:20:00	,管磨机	,部件碰摩状态	,91.52	,
2025/04/01 06:20:00	,管磨机	,电磁状态	,98	,
2025/04/01 06:40:00	,管磨机	,速度均方根	,65.78	,
2025/04/01 06:40:00	,管磨机	,平稳冲击烈度	,91.3	,
2025/04/01 06:40:00	,管磨机	,优化峭度	,78.76	,
2025/04/01 06:40:00	,管磨机	,1K～10KHz均方根	,92.86	,
2025/04/01 06:40:00	,管磨机	,10K～25.6KHz均方根	,96.94	,
2025/04/01 06:40:00	,管磨机	,优化峰值	,75.43	,
2025/04/01 06:40:00	,管磨机	,0.1～10Hz均方根	,89.76	,
2025/04/01 06:40:00	,管磨机	,10～100Hz均方根	,77.43	,
2025/04/01 06:40:00	,管磨机	,10～1000Hz峰值	,73.82	,
2025/04/01 06:40:00	,管磨机	,转子平衡状态	,95.08	,
2025/04/01 06:40:00	,管磨机	,转子对中状态	,93.09	,
2025/04/01 06:40:00	,管磨机	,配合状态	,84.21	,
2025/04/01 06:40:00	,管磨机	,滚动轴承润滑状态	,93.85	,
2025/04/01 06:40:00	,管磨机	,部件碰摩状态	,91.14	,
2025/04/01 06:40:00	,管磨机	,电磁状态	,98	,
2025/04/01 07:00:01	,管磨机	,速度均方根	,63.62	,
2025/04/01 07:00:01	,管磨机	,平稳冲击烈度	,90.9	,
2025/04/01 07:00:01	,管磨机	,优化峭度	,78.84	,
2025/04/01 07:00:01	,管磨机	,1K～10KHz均方根	,92.95	,
2025/04/01 07:00:01	,管磨机	,10K～25.6KHz均方根	,96.94	,
2025/04/01 07:00:01	,管磨机	,优化峰值	,67.67	,
2025/04/01 07:00:01	,管磨机	,0.1～10Hz均方根	,70.75	,
2025/04/01 07:00:01	,管磨机	,10～100Hz均方根	,77.3	,
2025/04/01 07:00:01	,管磨机	,10～1000Hz峰值	,66.33	,
2025/04/01 07:00:01	,管磨机	,转子平衡状态	,94.9	,
2025/04/01 07:00:01	,管磨机	,转子对中状态	,92.87	,
2025/04/01 07:00:01	,管磨机	,配合状态	,81.65	,
2025/04/01 07:00:01	,管磨机	,滚动轴承润滑状态	,94.17	,
2025/04/01 07:00:01	,管磨机	,部件碰摩状态	,92.7	,
2025/04/01 07:00:01	,管磨机	,电磁状态	,98	,
2025/04/01 07:20:00	,管磨机	,速度均方根	,72.47	,
2025/04/01 07:20:00	,管磨机	,平稳冲击烈度	,91.44	,
2025/04/01 07:20:00	,管磨机	,优化峭度	,84.86	,
2025/04/01 07:20:00	,管磨机	,1K～10KHz均方根	,92.81	,
2025/04/01 07:20:00	,管磨机	,10K～25.6KHz均方根	,97.02	,
2025/04/01 07:20:00	,管磨机	,优化峰值	,75	,
2025/04/01 07:20:00	,管磨机	,0.1～10Hz均方根	,72.83	,
2025/04/01 07:20:00	,管磨机	,10～100Hz均方根	,81.01	,
2025/04/01 07:20:00	,管磨机	,10～1000Hz峰值	,78.51	,
2025/04/01 07:20:00	,管磨机	,转子平衡状态	,97.05	,
2025/04/01 07:20:00	,管磨机	,转子对中状态	,93.43	,
2025/04/01 07:20:00	,管磨机	,配合状态	,89.74	,
2025/04/01 07:20:00	,管磨机	,滚动轴承润滑状态	,90.58	,
2025/04/01 07:20:00	,管磨机	,部件碰摩状态	,98.28	,
2025/04/01 07:20:00	,管磨机	,电磁状态	,97.99	,
2025/04/01 07:40:00	,管磨机	,速度均方根	,77.6	,
2025/04/01 07:40:00	,管磨机	,平稳冲击烈度	,90.56	,
2025/04/01 07:40:00	,管磨机	,优化峭度	,83.38	,
2025/04/01 07:40:00	,管磨机	,1K～10KHz均方根	,93.04	,
2025/04/01 07:40:00	,管磨机	,10K～25.6KHz均方根	,97	,
2025/04/01 07:40:00	,管磨机	,优化峰值	,72.29	,
2025/04/01 07:40:00	,管磨机	,0.1～10Hz均方根	,92.44	,
2025/04/01 07:40:00	,管磨机	,10～100Hz均方根	,80.69	,
2025/04/01 07:40:00	,管磨机	,10～1000Hz峰值	,80.98	,
2025/04/01 07:40:00	,管磨机	,转子平衡状态	,97.12	,
2025/04/01 07:40:00	,管磨机	,转子对中状态	,94.5	,
2025/04/01 07:40:00	,管磨机	,配合状态	,89.15	,
2025/04/01 07:40:00	,管磨机	,滚动轴承润滑状态	,90.61	,
2025/04/01 07:40:00	,管磨机	,部件碰摩状态	,98.89	,
2025/04/01 07:40:00	,管磨机	,电磁状态	,98	,
2025/04/01 08:00:01	,管磨机	,速度均方根	,77.46	,
2025/04/01 08:00:01	,管磨机	,平稳冲击烈度	,90.92	,
2025/04/01 08:00:01	,管磨机	,优化峭度	,83.53	,
2025/04/01 08:00:01	,管磨机	,1K～10KHz均方根	,93.08	,
2025/04/01 08:00:01	,管磨机	,10K～25.6KHz均方根	,97.02	,
2025/04/01 08:00:01	,管磨机	,优化峰值	,80.59	,
2025/04/01 08:00:01	,管磨机	,0.1～10Hz均方根	,90.09	,
2025/04/01 08:00:01	,管磨机	,10～100Hz均方根	,80.77	,
2025/04/01 08:00:01	,管磨机	,10～1000Hz峰值	,80.33	,
2025/04/01 08:00:01	,管磨机	,转子平衡状态	,97.15	,
2025/04/01 08:00:01	,管磨机	,转子对中状态	,98	,
2025/04/01 08:00:01	,管磨机	,配合状态	,89.17	,
2025/04/01 08:00:01	,管磨机	,滚动轴承润滑状态	,93.41	,
2025/04/01 08:00:01	,管磨机	,部件碰摩状态	,96.29	,
2025/04/01 08:00:01	,管磨机	,电磁状态	,98	,
2025/04/01 08:20:00	,管磨机	,速度均方根	,76.31	,
2025/04/01 08:20:00	,管磨机	,平稳冲击烈度	,90.8	,
2025/04/01 08:20:00	,管磨机	,优化峭度	,83.43	,
2025/04/01 08:20:00	,管磨机	,1K～10KHz均方根	,93.17	,
2025/04/01 08:20:00	,管磨机	,10K～25.6KHz均方根	,96.97	,
2025/04/01 08:20:00	,管磨机	,优化峰值	,80.42	,
2025/04/01 08:20:00	,管磨机	,0.1～10Hz均方根	,98	,
2025/04/01 08:20:00	,管磨机	,10～100Hz均方根	,80.35	,
2025/04/01 08:20:00	,管磨机	,10～1000Hz峰值	,78.01	,
2025/04/01 08:20:00	,管磨机	,转子平衡状态	,96.98	,
2025/04/01 08:20:00	,管磨机	,转子对中状态	,94.43	,
2025/04/01 08:20:00	,管磨机	,配合状态	,88.67	,
2025/04/01 08:20:00	,管磨机	,滚动轴承润滑状态	,93.73	,
2025/04/01 08:20:00	,管磨机	,部件碰摩状态	,96.14	,
2025/04/01 08:20:00	,管磨机	,电磁状态	,98	,
2025/04/01 08:40:00	,管磨机	,速度均方根	,65.57	,
